Data pulled on 10/29/2014 at 20:34:47
username, number of edits, percent of total edits
一回だけ,1,0.000128254456842
24.24.6.54,1,0.000128254456842
189.176.31.211,1,0.000128254456842
Mindmatrix,1,0.000128254456842
69.199.201.135,1,0.000128254456842
Dspradau,1,0.000128254456842
81.159.177.11,1,0.000128254456842
74.74.196.138,1,0.000128254456842
Vanyo,1,0.000128254456842
71.33.130.248,1,0.000128254456842
98.213.121.56,1,0.000128254456842
216.79.193.65,1,0.000128254456842
Jmoney90,1,0.000128254456842
92.4.63.59,1,0.000128254456842
Filthy trash can,1,0.000128254456842
89.207.208.11,1,0.000128254456842
Cubs197,1,0.000128254456842
24.209.49.172,1,0.000128254456842
Bdevoe,1,0.000128254456842
Bryantwilson91,1,0.000128254456842
69.37.2.198,1,0.000128254456842
207.35.67.130,1,0.000128254456842
Favouritesky,1,0.000128254456842
Sango123,1,0.000128254456842
Erik Kennedy,1,0.000128254456842
Cacetudo,1,0.000128254456842
122.178.246.170,1,0.000128254456842
Fastman99,1,0.000128254456842
38.116.202.252,1,0.000128254456842
72.10.123.225,1,0.000128254456842
24.60.28.15,1,0.000128254456842
SoxBot III,1,0.000128254456842
67.83.218.85,1,0.000128254456842
174.30.83.145,1,0.000128254456842
24.110.137.36,1,0.000128254456842
64.149.38.2,1,0.000128254456842
71.247.0.144,1,0.000128254456842
156.73.204.228,1,0.000128254456842
86.7.75.234,1,0.000128254456842
86.132.107.190,1,0.000128254456842
74.227.133.81,1,0.000128254456842
165.166.57.90,1,0.000128254456842
138.32.32.166,1,0.000128254456842
Nyttend,1,0.000128254456842
199.89.103.12,1,0.000128254456842
174.53.135.3,1,0.000128254456842
GvacWP,1,0.000128254456842
82.110.149.183,1,0.000128254456842
150.108.232.27,1,0.000128254456842
162.18.77.178,1,0.000128254456842
66.114.188.131,1,0.000128254456842
Tiffanyshi,1,0.000128254456842
Dukeofomnium,1,0.000128254456842
66.171.243.21,1,0.000128254456842
DVD R W,1,0.000128254456842
Generalqueef,1,0.000128254456842
67.66.217.126,1,0.000128254456842
78.16.20.84,1,0.000128254456842
96.237.54.17,1,0.000128254456842
Oublier,1,0.000128254456842
Azuriteking,1,0.000128254456842
75.114.253.77,1,0.000128254456842
69.223.185.161,1,0.000128254456842
M.thoriyan,1,0.000128254456842
173.10.60.1,1,0.000128254456842
24.88.245.127,1,0.000128254456842
99.247.151.119,1,0.000128254456842
90.210.201.249,1,0.000128254456842
81.153.14.109,1,0.000128254456842
Bctrainers,1,0.000128254456842
Iridescent,1,0.000128254456842
Colton.eastman,1,0.000128254456842
173.15.171.13,1,0.000128254456842
24.186.113.56,1,0.000128254456842
Elchap,1,0.000128254456842
96.38.136.79,1,0.000128254456842
Husond,1,0.000128254456842
97.127.23.85,1,0.000128254456842
Citation bot 4,1,0.000128254456842
CanadianNine,1,0.000128254456842
72.68.113.138,1,0.000128254456842
130.225.165.42,1,0.000128254456842
Bigdogbigdog52,1,0.000128254456842
202.151.84.11,1,0.000128254456842
Alan Liefting,1,0.000128254456842
Gaelen S.,1,0.000128254456842
Vedran12,1,0.000128254456842
82.110.217.81,1,0.000128254456842
86.44.69.114,1,0.000128254456842
204.38.48.1,1,0.000128254456842
Ravikantc,1,0.000128254456842
198.228.217.160,1,0.000128254456842
95.199.2.244,1,0.000128254456842
Tohd8BohaithuGh1,1,0.000128254456842
151.151.21.100,1,0.000128254456842
207.179.208.58,1,0.000128254456842
LuK3,1,0.000128254456842
Giler,1,0.000128254456842
Captain Yankee,1,0.000128254456842
69.116.42.206,1,0.000128254456842
67.197.38.94,1,0.000128254456842
24.179.195.163,1,0.000128254456842
142.29.132.157,1,0.000128254456842
Pufferfish101,1,0.000128254456842
Mrjohncummings,1,0.000128254456842
206.201.80.172,1,0.000128254456842
64.12.116.69,1,0.000128254456842
168.99.176.254,1,0.000128254456842
Afernand74,1,0.000128254456842
70.66.203.187,1,0.000128254456842
Lanzarotemaps,1,0.000128254456842
78.150.102.42,1,0.000128254456842
67.176.133.88,1,0.000128254456842
75.153.46.193,1,0.000128254456842
66.158.107.2,1,0.000128254456842
131.109.141.70,1,0.000128254456842
Wikipelli,1,0.000128254456842
50.204.66.34,1,0.000128254456842
68.114.32.76,1,0.000128254456842
Jredmond,1,0.000128254456842
205.202.214.198,1,0.000128254456842
AntiqueReader,1,0.000128254456842
Donner60,1,0.000128254456842
78.150.51.194,1,0.000128254456842
Gamaliel,1,0.000128254456842
74.227.190.49,1,0.000128254456842
74.233.154.214,1,0.000128254456842
68.77.95.154,1,0.000128254456842
Andrewmwolfe,1,0.000128254456842
Insanity Incarnate,1,0.000128254456842
Acalamari,1,0.000128254456842
165.166.153.148,1,0.000128254456842
RotogenRay,1,0.000128254456842
Cunningpal,1,0.000128254456842
71.184.170.211,1,0.000128254456842
Itai,1,0.000128254456842
Eftonia,1,0.000128254456842
99.255.230.109,1,0.000128254456842
169.139.224.158,1,0.000128254456842
217.204.162.140,1,0.000128254456842
Bagatelle,1,0.000128254456842
Karin127,1,0.000128254456842
Ligulembot,1,0.000128254456842
71.100.238.85,1,0.000128254456842
199.85.73.12,1,0.000128254456842
213.195.205.71,1,0.000128254456842
198.82.125.177,1,0.000128254456842
Wikicology,1,0.000128254456842
71.72.83.85,1,0.000128254456842
99.34.194.2,1,0.000128254456842
98.232.247.178,1,0.000128254456842
Fluffernutter,1,0.000128254456842
12.2.10.242,1,0.000128254456842
70.124.84.182,1,0.000128254456842
189.35.188.200,1,0.000128254456842
II MusLiM HyBRiD II,1,0.000128254456842
99.126.253.76,1,0.000128254456842
209.135.98.254,1,0.000128254456842
24.79.65.134,1,0.000128254456842
75.57.113.163,1,0.000128254456842
121.210.240.167,1,0.000128254456842
72.143.51.119,1,0.000128254456842
Raph,1,0.000128254456842
97.114.23.116,1,0.000128254456842
71.145.193.206,1,0.000128254456842
Prelate Zeratul,1,0.000128254456842
Res2216firestar,1,0.000128254456842
71.52.185.151,1,0.000128254456842
68.223.247.44,1,0.000128254456842
74.34.184.189,1,0.000128254456842
64.13.81.81,1,0.000128254456842
Auntof6,1,0.000128254456842
Foxj,1,0.000128254456842
Wbrameld,1,0.000128254456842
Kalkeeli,1,0.000128254456842
24.199.91.180,1,0.000128254456842
Tholme,1,0.000128254456842
205.155.229.97,1,0.000128254456842
Sjakkalle,1,0.000128254456842
75.145.174.89,1,0.000128254456842
Ykhwong,1,0.000128254456842
152.22.6.33,1,0.000128254456842
91.21.51.54,1,0.000128254456842
66.242.231.52,1,0.000128254456842
The Moose,1,0.000128254456842
Queen Rhana,1,0.000128254456842
Biblioworm,1,0.000128254456842
68.58.150.180,1,0.000128254456842
Kotjze,1,0.000128254456842
Lugia2453,1,0.000128254456842
70.178.121.244,1,0.000128254456842
167.135.48.182,1,0.000128254456842
155.238.4.86,1,0.000128254456842
67.173.203.156,1,0.000128254456842
Steven Weston,1,0.000128254456842
69.183.31.143,1,0.000128254456842
Guanaco,1,0.000128254456842
96.250.198.7,1,0.000128254456842
69.38.149.34,1,0.000128254456842
Sojoho09,1,0.000128254456842
71.114.103.249,1,0.000128254456842
99.245.146.153,1,0.000128254456842
Legobot,1,0.000128254456842
Aurora2698,1,0.000128254456842
216.56.60.42,1,0.000128254456842
BlueLightning,1,0.000128254456842
CPMartin,1,0.000128254456842
41.58.218.88,1,0.000128254456842
Madam Sillyface,1,0.000128254456842
Revancher,1,0.000128254456842
76.123.105.244,1,0.000128254456842
198.245.141.35,1,0.000128254456842
Citation bot 2,1,0.000128254456842
63.127.202.141,1,0.000128254456842
68.114.88.135,1,0.000128254456842
Citation bot 1,1,0.000128254456842
24.28.24.250,1,0.000128254456842
Naysie,1,0.000128254456842
63.199.41.3,1,0.000128254456842
Gralgrathor,1,0.000128254456842
FiesTyPanDA,1,0.000128254456842
71.192.66.106,1,0.000128254456842
155.201.35.55,1,0.000128254456842
199.227.58.66,1,0.000128254456842
214.1.196.249,1,0.000128254456842
Sluchy523,1,0.000128254456842
207.233.88.250,1,0.000128254456842
203.173.161.33,1,0.000128254456842
Thue,1,0.000128254456842
208.54.4.210,1,0.000128254456842
Millebe,1,0.000128254456842
JWaters,1,0.000128254456842
RobertMfromLI,1,0.000128254456842
129.22.1.13,1,0.000128254456842
81.155.243.115,1,0.000128254456842
IJA,1,0.000128254456842
209.7.171.2,1,0.000128254456842
Pigi5,1,0.000128254456842
202.177.218.75,1,0.000128254456842
Ser Amantio di Nicolao,1,0.000128254456842
156.1.40.38,1,0.000128254456842
